/reconstructions/1050	PS	*ḥmṣ̂	'Moroccan.Arabic'	ḥmḍ	to be sour	ḥmḍ	ḥ m ḍ	ḥ m ḍ	0
/reconstructions/1050	PS	*ḥmṣ̂	Amharic	kʷämäṭṭäṭä, homäṭṭäṭä	to be sour	kʷämäṭṭäṭä	kʷ ä m ä ṭṭ ä ṭ ä	kʷ m ṭ ṭ	1
/reconstructions/1050	PS	*ḥmṣ̂	Amharic	kʷämäṭṭäṭä, homäṭṭäṭä	to be sour	homäṭṭäṭä	h o m ä ṭṭ ä ṭ ä	h m ṭ ṭ	1
/reconstructions/1050	PS	*ḥmṣ̂	Mehri	ḥāməẑ	to be sour	ḥāməẑ	ḥ ā m ə ẑ	ḥ m ẑ	0
/reconstructions/1050	PS	*ḥmṣ̂	Jibbali	hĩẓ̂	(milk) to begin turning into butter	hĩẓ̂	h ĩ ẓ̂	h ẓ̂	0
/reconstructions/1050	PS	*ḥmṣ̂	Soqotri	ḥémaẓ̂	to be sour	ḥémaẓ̂	ḥ é m a ẓ̂	ḥ m ẓ̂	0
/reconstructions/1008	PS	*ḥumṣ-at-	Akkadian	umṣatu	a mole or wart	umṣatu	u m ṣ a t u	m ṣ t	0
/reconstructions/1008	PS	*ḥumṣ-at-	'Moroccan.Arabic'	ḥummaṣat-	cautère, ulcère artificiel (cautery, artificial ulcer)	ḥummaṣat-	ḥ u mm a ṣ a t	ḥ m ṣ t	0
/reconstructions/659	PS	*ḥVmṭ-	Akkadian	ḫulmiṭṭu	a snake or lizard	ḫulmiṭṭu	ḫ u l m i ṭṭ u	ḫ l m ṭ	0
/reconstructions/659	PS	*ḥVmṭ-	Hebrew	ḥōmäṭ	reptile	ḥōmäṭ	ḥ ō m ä ṭ	ḥ m ṭ	0
/reconstructions/659	PS	*ḥVmṭ-	'Moroccan.Arabic'	ḥamaṭīṭ-	serpent	ḥamaṭīṭ-	ḥ a m a ṭ ī ṭ	ḥ m ṭ ṭ	1
/reconstructions/724	PS	*ḥamṯ-	Akkadian	emšu	hypogastric region	emšu	e m š u	m š	0
/reconstructions/724	PS	*ḥamṯ-	Ugaritic	ḥmṯ	lower belly	ḥmṯ	ḥ m ṯ	ḥ m ṯ	0
/reconstructions/724	PS	*ḥamṯ-	Hebrew	ḥōmäš	belly	ḥōmäš	ḥ ō m ä š	ḥ m š	0
/reconstructions/724	PS	*ḥamṯ-	Geez	ḥǝmŝ, ḥəms	uterus, womb, pubes	ḥǝmŝ	ḥ ǝ m ŝ	ḥ m ŝ	0
/reconstructions/724	PS	*ḥamṯ-	Geez	ḥǝmŝ, ḥəms	uterus, womb, pubes	ḥəms	ḥ ə m s	ḥ m s	0
/reconstructions/724	PS	*ḥamṯ-	Tigre	ḥəməs	pubes, abdomen (of men and women)	ḥəməs	ḥ ə m ə s	ḥ m s	0
/reconstructions/724	PS	*ḥamṯ-	Amharic	əms	vulva, vagina	əms	ə m s	m s	0
/reconstructions/724	PS	*ḥamṯ-	Argobba	həms	vulva, vagina	həms	h ə m s	h m s	0
/reconstructions/724	PS	*ḥamṯ-	Mehri	ḥamṯ	belly from the navel down	ḥamṯ	ḥ a m ṯ	ḥ m ṯ	0
/reconstructions/724	PS	*ḥamṯ-	Jibbali	ḥamṯ	lower belly	ḥamṯ	ḥ a m ṯ	ḥ m ṯ	0
/reconstructions/724	PS	*ḥamṯ-	Harsusi	ḥamṯ	lower belly, pubes	ḥamṯ	ḥ a m ṯ	ḥ m ṯ	0
/reconstructions/724	PS	*ḥamṯ-	Soqotri	ḥánt	stomach	ḥánt	ḥ á n t	ḥ n t	0
/reconstructions/761	PS	*ḥmy	'Moroccan.Arabic'	ḥmy	to protect, defend	ḥmy	ḥ m y	ḥ m y	0
/reconstructions/761	PS	*ḥmy	Mehri	ḥōmi	to defend	ḥōmi	ḥ ō m i	ḥ m	0
/reconstructions/761	PS	*ḥmy	Jibbali	aḥmí	to defend	aḥmí	a ḥ m í	ḥ m	0
/reconstructions/1759	PS	*ḥann(-at)-	'Moroccan.Arabic'	ḥannat-	woman, wife	ḥannat-	ḥ a nn a t	ḥ n t	0
/reconstructions/1759	PS	*ḥann(-at)-	Tigre	ḥannä	to be with child	ḥannä	ḥ a nn ä	ḥ n	0
/reconstructions/1759	PS	*ḥann(-at)-	Tigre	ḥənot	foetus	ḥənot	ḥ ə n o t	ḥ n t	0
/reconstructions/1759	PS	*ḥann(-at)-	Tigre	ḥante	lap, the lower parts	ḥante	ḥ a n t e	ḥ n t	0
/reconstructions/435	PS	*ḥinṭ-at-	Akkadian	uṭṭetu	edible grain (wheat or barley)	uṭṭetu	u ṭṭ e t u	ṭ t	0
/reconstructions/435	PS	*ḥinṭ-at-	Ugaritic	ḥṭt	wheat	ḥṭt	ḥ ṭ t	ḥ ṭ t	0
/reconstructions/435	PS	*ḥinṭ-at-	Hebrew	ḥiṭṭā	wheat	ḥiṭṭā	ḥ i ṭṭ ā	ḥ ṭ	0
/reconstructions/435	PS	*ḥinṭ-at-	'Moroccan.Arabic'	ḥinṭat-	wheat	ḥinṭat-	ḥ i n ṭ a t	ḥ n ṭ t	0
/reconstructions/435	PS	*ḥinṭ-at-	Geez	ḫəṭṭat, ḥəṭṭat	grain, seed	ḫəṭṭat	ḫ ə ṭṭ a t	ḫ ṭ t	0
/reconstructions/435	PS	*ḥinṭ-at-	Geez	ḫəṭṭat, ḥəṭṭat	grain, seed	ḥəṭṭat	ḥ ə ṭṭ a t	ḥ ṭ t	0
/reconstructions/435	PS	*ḥinṭ-at-	Mehri	ḥəṭāt	grain	ḥəṭāt	ḥ ə ṭ ā t	ḥ ṭ t	0
/reconstructions/435	PS	*ḥinṭ-at-	Jibbali	ḥíṭét	food in general, beans, cereals	ḥíṭét	ḥ í ṭ é t	ḥ ṭ t	0
/reconstructions/435	PS	*ḥinṭ-at-	Jibbali	ḥiṭet	paddy ear	ḥiṭet	ḥ i ṭ e t	ḥ ṭ t	0
/reconstructions/655	PS	*ḥVrb-	Akkadian	ḫurbabillu	chameleon	ḫurbabillu	ḫ u r b a b i ll u	ḫ r b b l	1
/reconstructions/655	PS	*ḥVrb-	'Moroccan.Arabic'	ḥirbāˀ-	chameleon	ḥirbāˀ-	ḥ i r b āˀ	ḥ r b	0
/reconstructions/660	PS	*ḥVrd/ḏān-	Hebrew	ḥardōn	large Libyan lizard	ḥardōn	ḥ a r d ō n	ḥ r d n	0
/reconstructions/660	PS	*ḥVrd/ḏān-	'Moroccan.Arabic'	ḥirḏawn-, ḥirdawn-	lizard	ḥirḏawn-	ḥ i r ḏ a w n	ḥ r ḏ w n	0
/reconstructions/660	PS	*ḥVrd/ḏān-	'Moroccan.Arabic'	ḥirḏawn-, ḥirdawn-	lizard	ḥirdawn-	ḥ i r d a w n	ḥ r d w n	0
/reconstructions/660	PS	*ḥVrd/ḏān-	Amharic	arǯano	monitor lizard, an aquatic reptile resembling the crocodile, but smaller (Verenus niloticus)	arǯano	a r ǯ a n o	r ǯ n	0
/reconstructions/660	PS	*ḥVrd/ḏān-	Harari	arǯūni	kind of a crocodile	arǯūni	a r ǯ ū n i	r ǯ n	0
/reconstructions/677	PS	*ḥargal-	Akkadian	ergilu	locust	ergilu	e r g i l u	r g l	0
/reconstructions/677	PS	*ḥargal-	Hebrew	ḥargōl	locust	ḥargōl	ḥ a r g ō l	ḥ r g l	0
/reconstructions/677	PS	*ḥargal-	'Moroccan.Arabic'	ḥarǯal-, ḥarǯūl-	kind of locust	ḥarǯal-	ḥ a r ǯ a l	ḥ r ǯ l	0
/reconstructions/677	PS	*ḥargal-	'Moroccan.Arabic'	ḥarǯal-, ḥarǯūl-	kind of locust	ḥarǯūl-	ḥ a r ǯ ū l	ḥ r ǯ l	0
/reconstructions/677	PS	*ḥargal-	'Moroccan.Arabic'	ḥarǯalat-	swarm of locust	ḥarǯalat-	ḥ a r ǯ a l a t	ḥ r ǯ l t	0
/reconstructions/762	PS	*ḥrš	Akkadian	eršu	wise	eršu	e r š u	r š	0
/reconstructions/762	PS	*ḥrš	Ugaritic	ḥrš	to make spells or incantations	ḥrš	ḥ r š	ḥ r š	0
/reconstructions/762	PS	*ḥrš	Ugaritic	ḥrš	magic spell	ḥrš	ḥ r š	ḥ r š	0
/reconstructions/762	PS	*ḥrš	Hebrew	ḥărāšīm	magic	ḥărāšīm	ḥ ă r ā š ī m	ḥ r š m	0
/reconstructions/762	PS	*ḥrš	Geez	ḥarasa	to practice sorcery	ḥarasa	ḥ a r a s a	ḥ r s	0
/reconstructions/762	PS	*ḥrš	Soddo	aräši	man who has the power of casting the evil eye	aräši	a r ä š i	r š	0
/reconstructions/1628	PS	*ḥarSap-	Akkadian	ḫarsapnu	(kind of worms or larvae)	ḫarsapnu	ḫ a r s a p n u	ḫ r s p n	0
/reconstructions/1628	PS	*ḥarSap-	'Moroccan.Arabic'	ḥaršaf-	baby animals and birds or small creatures	ḥaršaf-	ḥ a r š a f	ḥ r š f	0
/reconstructions/817	PS	*ḥasīs-	Akkadian	ḫasīsu	aperture of the ear, ear; (faculty of) hearing	ḫasīsu	ḫ a s ī s u	ḫ s s	1
/reconstructions/817	PS	*ḥasīs-	Hebrew	ḥisḥūs	cartilages forming the ear	ḥisḥūs	ḥ i s ḥ ū s	ḥ s ḥ s	0
/reconstructions/817	PS	*ḥasīs-	'Moroccan.Arabic'	ḥasīs-	both arteries behind the ears	ḥasīs-	ḥ a s ī s	ḥ s s	1
/reconstructions/1761	PS	*ḥaŝy-	Akkadian	ḫašû	human lungs, belly, entrails	ḫašû	ḫ a š û	ḫ š	0
/reconstructions/1761	PS	*ḥaŝy-	'Moroccan.Arabic'	ḥišwat­-, ḥašwat-, ḥašaⁿ	viscera (any interior part of the body); intestines	ḥišwat­-	ḥ i š w a t ­	ḥ š w t	0
/reconstructions/1761	PS	*ḥaŝy-	'Moroccan.Arabic'	ḥišwat­-, ḥašwat-, ḥašaⁿ	viscera (any interior part of the body); intestines	ḥašwat-	ḥ a š w a t	ḥ š w t	0
/reconstructions/1761	PS	*ḥaŝy-	'Moroccan.Arabic'	ḥišwat­-, ḥašwat-, ḥašaⁿ	viscera (any interior part of the body); intestines	ḥašaⁿ	ḥ a š aⁿ	ḥ š	0
/reconstructions/1761	PS	*ḥaŝy-	'Moroccan.Arabic'	maḥšaⁿ	stomach	maḥšaⁿ	m a ḥ š aⁿ	m ḥ š	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	Akkadian	uṣṣu/ūṣu	arrow	uṣṣu	u ṣṣ u	ṣ	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	Akkadian	uṣṣu/ūṣu	arrow	ūṣu	ū ṣ u	ṣ	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	Ugaritic	ḥṯ̣	arrow	ḥṯ̣	ḥ ṯ̣	ḥ ṯ̣	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	Hebrew	ḥeṣ	arrow	ḥeṣ	ḥ e ṣ	ḥ ṣ	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	'Moroccan.Arabic'	ḥaḏ̣w-at-/ḥuḏ̣w-at-/ḥiḏ̣w-at-	a small arrow	ḥaḏ̣w-at-	ḥ a ḏ̣ w	ḥ ḏ̣ w	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	'Moroccan.Arabic'	ḥaḏ̣w-at-/ḥuḏ̣w-at-/ḥiḏ̣w-at-	a small arrow	ḥuḏ̣w-at-	ḥ u ḏ̣ w	ḥ ḏ̣ w	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	'Moroccan.Arabic'	ḥaḏ̣w-at-/ḥuḏ̣w-at-/ḥiḏ̣w-at-	a small arrow	ḥiḏ̣w-at-	ḥ i ḏ̣ w	ḥ ḏ̣ w	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	Geez	ḥaṣṣ	arrow,  dart	ḥaṣṣ	ḥ a ṣṣ	ḥ ṣ	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	Tigre	ḥaṣ	sting	ḥaṣ	ḥ a ṣ	ḥ ṣ	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	Amharic	haṣ	arrow	haṣ	h a ṣ	h ṣ	0
/reconstructions/1559	PS	*ḥVṯ̣ṯ̣-	Harari	ḥināč	arrow	ḥināč	ḥ i n ā č	ḥ n č	0
/reconstructions/1630	PS	*ḥVwār-	'Moroccan.Arabic'	ḥuwār-, ḥiwār-	a young camel when just born	ḥuwār-	ḥ u w ā r	ḥ w r	0
/reconstructions/1630	PS	*ḥVwār-	'Moroccan.Arabic'	ḥuwār-, ḥiwār-	a young camel when just born	ḥiwār-	ḥ i w ā r	ḥ w r	0
/reconstructions/1630	PS	*ḥVwār-	Tigre	ḥəwar	young (of a camel or donkey)	ḥəwar	ḥ ə w a r	ḥ w r	0
/reconstructions/1630	PS	*ḥVwār-	Mehri	ḥəwōr	very young camel	ḥəwōr	ḥ ə w ō r	ḥ w r	0
/reconstructions/1630	PS	*ḥVwār-	Harsusi	ḥewōr	camel a few days old	ḥewōr	ḥ e w ō r	ḥ w r	0
/reconstructions/512	PS	*ḫāl-at-	'Moroccan.Arabic'	ḫālat-	maternal aunt	ḫālat-	ḫ ā l a t	ḫ l t	0
/reconstructions/512	PS	*ḫāl-at-	Mehri	ḫəlūt	paternal aunt	ḫəlūt	ḫ ə l ū t	ḫ l t	0
/reconstructions/512	PS	*ḫāl-at-	Jibbali	ḫɔ́lɔ́t	paternal aunt	ḫɔ́lɔ́t	ḫ ɔ́ l ɔ́ t	ḫ l t	0
/reconstructions/512	PS	*ḫāl-at-	Soqotri	ḥéľo	aunt; step-mother	ḥéľo	ḥ é ľ o	ḥ ľ	0
/reconstructions/413	PS	*ḫilāp-	Akkadian	ḫilēpu	willow	ḫilēpu	ḫ i l ē p u	ḫ l p	0
/reconstructions/413	PS	*ḫilāp-	'Moroccan.Arabic'	ḫilāf-	willow	ḫilāf-	ḫ i l ā f	ḫ l f	0
/reconstructions/1632	PS	*ḫVl-	Hebrew	ḥōl	phoenix	ḥōl	ḥ ō l	ḥ l	0
/reconstructions/1632	PS	*ḫVl-	'Moroccan.Arabic'	ˀaḫyal-	white hawk regarded as of evil omen	ˀaḫyal-	ˀ a ḫ y a l	ḫ y l	0
/reconstructions/794	PS	*ḫlḳ	Akkadian	ḫalāḳu	to disappear, to vanish	ḫalāḳu	ḫ a l ā ḳ u	ḫ l ḳ	0
/reconstructions/794	PS	*ḫlḳ	Ugaritic	ḫlḳ	to perish	ḫlḳ	ḫ l ḳ	ḫ l ḳ	0
/reconstructions/794	PS	*ḫlḳ	Hebrew	ḥlḳ	(pi.) destroy	ḥlḳ	ḥ l ḳ	ḥ l ḳ	0
/reconstructions/794	PS	*ḫlḳ	'Moroccan.Arabic'	ḫlq	to be shabby (clothes), IV. to wear out (a garment)	ḫlq	ḫ l q	ḫ l q	0
/reconstructions/794	PS	*ḫlḳ	Geez	ḫalḳa	to be consumed, to be wasted, to perish, to cease	ḫalḳa	ḫ a l ḳ a	ḫ l ḳ	0
/reconstructions/794	PS	*ḫlḳ	Tigre	ḥalḳa	to die without being slaughtered (animal)	ḥalḳa	ḥ a l ḳ a	ḥ l ḳ	0
/reconstructions/794	PS	*ḫlḳ	Tigrinya	ḥaläḳä	to finish, to be finished	ḥaläḳä	ḥ a l ä ḳ ä	ḥ l ḳ	0
/reconstructions/794	PS	*ḫlḳ	Tigrinya	ḥaläḳ̌ä	to die (animal) without having its throat cut; to be consumed	ḥaläḳ̌ä	ḥ a l ä ḳ̌ ä	ḥ l ḳ̌	0
/reconstructions/794	PS	*ḫlḳ	Amharic	alläḳä	to come to an end, to be finished, to be consumed	alläḳä	a ll ä ḳ ä	l ḳ	0
/reconstructions/794	PS	*ḫlḳ	Argobba	ḥallɛḳ	enden (to be ended)	ḥallɛḳ	ḥ a ll ɛ ḳ	ḥ l ḳ	0
/reconstructions/794	PS	*ḫlḳ	Chaha	anäḳä	be finished, be ended	anäḳä	a n ä ḳ ä	n ḳ	0
/reconstructions/794	PS	*ḫlḳ	Mesmes	annäˀä	be finished, be ended	annäˀä	a nn äˀ ä	n	0
/reconstructions/794	PS	*ḫlḳ	Innemor	anäˀä	be finished, be ended	anäˀä	a n äˀ ä	n	0
/reconstructions/794	PS	*ḫlḳ	Geto	anäḳä	be finished, be ended	anäḳä	a n ä ḳ ä	n ḳ	0
/reconstructions/794	PS	*ḫlḳ	Mesqan	alläḳä	be finished, be ended	alläḳä	a ll ä ḳ ä	l ḳ	0
/reconstructions/794	PS	*ḫlḳ	Soddo	alläˀä	be finished, be ended	alläˀä	a ll äˀ ä	l	0
/reconstructions/794	PS	*ḫlḳ	Soddo	alläḳä	be finished, be ended	alläḳä	a ll ä ḳ ä	l ḳ	0
/reconstructions/472	PS	*ḫlš	Akkadian	ḫalāšu	to scrape off	ḫalāšu	ḫ a l ā š u	ḫ l š	0
/reconstructions/472	PS	*ḫlš	Hebrew	ḥlš	to defeat	ḥlš	ḥ l š	ḥ l š	0
/reconstructions/472	PS	*ḫlš	'Moroccan.Arabic'	ḫls	to seize, to carry off by force, to take hastily, to snatch away	ḫls	ḫ l s	ḫ l s	0
/reconstructions/472	PS	*ḫlš	Soqotri	ḥéḷoš	strike, cause pain	ḥéḷoš	ḥ é ḷ o š	ḥ ḷ š	0
/reconstructions/1058	PS	*ḫimˀ-at-	Akkadian	ḫimētu	clarified butter	ḫimētu	ḫ i m ē t u	ḫ m t	0
/reconstructions/1058	PS	*ḫimˀ-at-	Ugaritic	ḫmˀat	clarified butter	ḫmˀat	ḫ mˀ a t	ḫ mˀ t	0
/reconstructions/1058	PS	*ḫimˀ-at-	Hebrew	ḥämˀā	clarified butter	ḥämˀā	ḥ ä mˀ ā	ḥ mˀ	0
/reconstructions/1058	PS	*ḫimˀ-at-	Harsusi	ḥāmi	clarified butter	ḥāmi	ḥ ā m i	ḥ m	0
/reconstructions/1633	PS	*ḫaml-, *ḫVlVm-	Akkadian	ḫilammu	a locust	ḫilammu	ḫ i l a mm u	ḫ l m	0
/reconstructions/1633	PS	*ḫaml-, *ḫVlVm-	Mehri	ḫəmlīt	bug	ḫəmlīt	ḫ ə m l ī t	ḫ m l t	0
/reconstructions/1633	PS	*ḫaml-, *ḫVlVm-	Jibbali	ḫamlɔ́t	bug	ḫamlɔ́t	ḫ a m l ɔ́ t	ḫ m l t	0
/reconstructions/1633	PS	*ḫaml-, *ḫVlVm-	Harsusi	ḫemlēt	animal bug, pest	ḫemlēt	ḫ e m l ē t	ḫ m l t	0
/reconstructions/1633	PS	*ḫaml-, *ḫVlVm-	Soqotri	ḥámla	tick	ḥámla	ḥ á m l a	ḥ m l	0
/reconstructions/855	PS	*ḫam(i)š-	Akkadian	ḫamiš	five	ḫamiš	ḫ a m i š	ḫ m š	0
/reconstructions/855	PS	*ḫam(i)š-	Ugaritic	ḫmš	five	ḫmš	ḫ m š	ḫ m š	0
/reconstructions/855	PS	*ḫam(i)š-	Hebrew	ḥāmeš	five	ḥāmeš	ḥ ā m e š	ḥ m š	0
/reconstructions/855	PS	*ḫam(i)š-	'Moroccan.Arabic'	ḫams	five	ḫams	ḫ a m s	ḫ m s	0
/reconstructions/855	PS	*ḫam(i)š-	Geez	ḫams	five	ḫams	ḫ a m s	ḫ m s	0
/reconstructions/855	PS	*ḫam(i)š-	Geez	ḫamməstu	five	ḫamməstu	ḫ a mm ə s t u	ḫ m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Tigre	ḥaməs	five	ḥaməs	ḥ a m ə s	ḥ m s	0
/reconstructions/855	PS	*ḫam(i)š-	Tigrinya	ḥammuštä, ḥamməštä, ḫammištä	five	ḥammuštä	ḥ a mm u š t ä	ḥ m š t	0
/reconstructions/855	PS	*ḫam(i)š-	Tigrinya	ḥammuštä, ḥamməštä, ḫammištä	five	ḥamməštä	ḥ a mm ə š t ä	ḥ m š t	0
/reconstructions/855	PS	*ḫam(i)š-	Tigrinya	ḥammuštä, ḥamməštä, ḫammištä	five	ḫammištä	ḫ a mm i š t ä	ḫ m š t	0
/reconstructions/855	PS	*ḫam(i)š-	Amharic	amməst	five	amməst	a mm ə s t	m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Argobba	amməst, hamməst, ḥamməst	five	amməst	a mm ə s t	m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Argobba	amməst, hamməst, ḥamməst	five	hamməst	h a mm ə s t	h m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Argobba	amməst, hamməst, ḥamməst	five	ḥamməst	ḥ a mm ə s t	ḥ m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Argobba	ḥammɨst	fünf (five)	ḥammɨst	ḥ a mm ɨ s t	ḥ m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Harari	ḥammisti	five	ḥammisti	ḥ a mm i s t i	ḥ m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Walani	amməst	five	amməst	a mm ə s t	m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Zway	amməst	five	amməst	a mm ə s t	m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Gafat	amməst	five	amməst	a mm ə s t	m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Chaha	aməst	five	aməst	a m ə s t	m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Mesmes	ä̃wəst, ä̃st	five	ä̃wəst	ä̃ w ə s t	w s t	0
/reconstructions/855	PS	*ḫam(i)š-	Mesmes	ä̃wəst, ä̃st	five	ä̃st	ä̃ s t	s t	0
/reconstructions/855	PS	*ḫam(i)š-	Innemor	amˀəst	five	amˀəst	a mˀ ə s t	mˀ s t	0
/reconstructions/855	PS	*ḫam(i)š-	Geto	am̲ˀəst	five	am̲ˀəst	a m̲ˀ ə s t	m̲ˀ s t	0
/reconstructions/855	PS	*ḫam(i)š-	Mesqan	amməst	five	amməst	a mm ə s t	m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Soddo	amməst	five	amməst	a mm ə s t	m s t	0
/reconstructions/855	PS	*ḫam(i)š-	Soqotri	ḥíməy	five (with feminine nouns counted)	ḥíməy	ḥ í m ə y	ḥ m y	0
/reconstructions/1772	PS	*ḫam/nṣ-	Akkadian	ḫanṣātu	part of human body, possibly waist	ḫanṣātu	ḫ a n ṣ ā t u	ḫ n ṣ t	0
/reconstructions/1772	PS	*ḫam/nṣ-	'Moroccan.Arabic'	ˀaḫmaṣ-	middle of the body, slim mid body	ˀaḫmaṣ-	ˀ a ḫ m a ṣ	ḫ m ṣ	0
/reconstructions/1772	PS	*ḫam/nṣ-	Soqotri	mónḥeṣ	small of the back	mónḥeṣ	m ó n ḥ e ṣ	m n ḥ ṣ	0
/reconstructions/1773	PS	*ḫim/nṣ-	Akkadian	ḫim/nṣu	fatty tissue around the intestines	ḫim	ḫ i m	ḫ m	0
/reconstructions/1773	PS	*ḫim/nṣ-	Akkadian	ḫim/nṣu	fatty tissue around the intestines	nṣu	n ṣ u	n ṣ	0
/reconstructions/1076	PS	*ḫVnz(i/u)z-	Akkadian	ḫanzizītu	a green winged insect; a bird	ḫanzizītu	ḫ a n z i z ī t u	ḫ n z z t	1
/reconstructions/1076	PS	*ḫVnz(i/u)z-	'Moroccan.Arabic'	ḫunzuwānat-	mouche qui s'attaque au chameau, s'introduit dans son nez et le tourmente (fly that attacks the camel, gets into its nose and torments it)	ḫunzuwānat-	ḫ u n z u w ā n a t	ḫ n z w n t	0
/reconstructions/1076	PS	*ḫVnz(i/u)z-	Chaha	ənzəz	May bug	ənzəz	ə n z ə z	n z z	1
/reconstructions/1076	PS	*ḫVnz(i/u)z-	Mesmes	ənzəz	May bug	ənzəz	ə n z ə z	n z z	1
/reconstructions/1076	PS	*ḫVnz(i/u)z-	Innemor	ənzəz	May bug	ənzəz	ə n z ə z	n z z	1
/reconstructions/1076	PS	*ḫVnz(i/u)z-	Geto	ənzəz	May bug	ənzəz	ə n z ə z	n z z	1
/reconstructions/1076	PS	*ḫVnz(i/u)z-	Mesqan	ənzizza	May bug	ənzizza	ə n z i zz a	n z z	1
/reconstructions/1076	PS	*ḫVnz(i/u)z-	Soddo	ənzizza	May bug	ənzizza	ə n z i zz a	n z z	1
/reconstructions/618	PS	*ḫV(n)zīr-	Akkadian	ḫuzīru	pig	ḫuzīru	ḫ u z ī r u	ḫ z r	0
/reconstructions/618	PS	*ḫV(n)zīr-	Ugaritic	ḫu-zi-rù	pig	ḫu-zi-rù	ḫ u z i r ù	ḫ z r	0
/reconstructions/618	PS	*ḫV(n)zīr-	Hebrew	ḥăzīr	swine, boar	ḥăzīr	ḥ ă z ī r	ḥ z r	0
/reconstructions/618	PS	*ḫV(n)zīr-	'Moroccan.Arabic'	ḫinzīr-	pig	ḫinzīr-	ḫ i n z ī r	ḫ n z r	0
/reconstructions/618	PS	*ḫV(n)zīr-	Geez	ḫanzir	pig, wild boar	ḫanzir	ḫ a n z i r	ḫ n z r	0
/reconstructions/618	PS	*ḫV(n)zīr-	Mehri	ḫənzīr	pig	ḫənzīr	ḫ ə n z ī r	ḫ n z r	0
/reconstructions/618	PS	*ḫV(n)zīr-	Jibbali	ḫanzīr	pig	ḫanzīr	ḫ a n z ī r	ḫ n z r	0
/reconstructions/561	PS	*ḫVrp-	Akkadian	ḫarpū	autumn	ḫarpū	ḫ a r p ū	ḫ r p	0
/reconstructions/561	PS	*ḫVrp-	Ugaritic	ḫrpnt	autumn(?)	ḫrpnt	ḫ r p n t	ḫ r p n t	0
/reconstructions/561	PS	*ḫVrp-	Hebrew	ḥōräp	autumn	ḥōräp	ḥ ō r ä p	ḥ r p	0
/reconstructions/561	PS	*ḫVrp-	'Moroccan.Arabic'	ḫarīf-	autumn; year	ḫarīf-	ḫ a r ī f	ḫ r f	0
/reconstructions/561	PS	*ḫVrp-	Geez	ḫarif	current year	ḫarif	ḫ a r i f	ḫ r f	0
/reconstructions/561	PS	*ḫVrp-	Mehri	ḫarf	autumn	ḫarf	ḫ a r f	ḫ r f	0
/reconstructions/561	PS	*ḫVrp-	Jibbali	ḫɔrf	autumn	ḫɔrf	ḫ ɔ r f	ḫ r f	0
/reconstructions/561	PS	*ḫVrp-	Soqotri	ḥorf	autumn; one of the four seasons of the year (July, August, September)	ḥorf	ḥ o r f	ḥ r f	0
/reconstructions/603	PS	*ḫVrVp-	Akkadian	ḫurāpu	spring lamb	ḫurāpu	ḫ u r ā p u	ḫ r p	0
/reconstructions/603	PS	*ḫVrVp-	Ugaritic	ḫprt	ewe lamb, ewe	ḫprt	ḫ p r t	ḫ p r t	0
/reconstructions/603	PS	*ḫVrVp-	'Moroccan.Arabic'	ḫarūf-	lamb	ḫarūf-	ḫ a r ū f	ḫ r f	0
/reconstructions/603	PS	*ḫVrVp-	Jibbali	ḫarfót	hare	ḫarfót	ḫ a r f ó t	ḫ r f t	0
/reconstructions/603	PS	*ḫVrVp-	Harsusi	ḫerefōt	little hare	ḫerefōt	ḫ e r e f ō t	ḫ r f t	0
/reconstructions/960	PS	*ḫrš	Akkadian	ḫarāšu	im Kindbett liegen	ḫarāšu	ḫ a r ā š u	ḫ r š	0
/reconstructions/960	PS	*ḫrš	'Moroccan.Arabic'	ḫarūs-	female that has not yet brought forth in the first period of her pregnancy; one having a scanty flow of milk	ḫarūs-	ḫ a r ū s	ḫ r s	0
/reconstructions/960	PS	*ḫrš	'Moroccan.Arabic'	ḫrs	II. to feed the woman on the occasion of child-birth	ḫrs	ḫ r s	ḫ r s	0
/reconstructions/960	PS	*ḫrš	Geez	ḫarasa	to bear a child, lie in bed when giving birth to a child	ḫarasa	ḫ a r a s a	ḫ r s	0
