326	koča	Finnish	 	kataja	Wacholder	kataja	kataja	k a t a j a	k t j	0
326	koča	Northern_Sami	Not	kuѳihcev	Zweig eines Nadelbaumes	kuѳihcev	kuѳihcev	k u ѳ i h c e v	k h c v	0
327	koδɜ-,	Komi	Ud	kuľ-	abhäuten (Haut, Rinde) abziehen, schälen, abschälen, (Kleider) ausziehen	kuľ-	kuľ	k u ľ	k ľ	0
327	koδɜ-,	Mansi	LO	χaľt-	abschälen, schaben (Hanf, Nessel)	χaľt-	χaľt	χ a ľ t	χ ľ t	0
327	koδɜ-,	Mari	U	kuδaša-	abnehmen, ablegen, ausziehen, auskleiden	kuδaša-	kuδaša	k u δ a š a	k δ š	0
327	koδɜ-,	Komi	S	kuľ-	abhäuten (Haut, Rinde) abziehen, schälen, abschälen	kuľ-	kuľ	k u ľ	k ľ	0
327	koδɜ-,	Mansi	KO	kē̮ľt-	abschälen, schaben (Hanf, Nessel)	kē̮ľt-	kē̮ľt	k ē̮ ľ t	k ľ t	0
327	koδɜ-,	Mansi	KU	χāľt-	abschälen, schaben (Hanf, Nessel)	χāľt-	χāľt	χ ā ľ t	χ ľ t	0
327	koδɜ-,	Udmurt	K	kə̑ľ-	ablegen, ausziehen (Kleid)	kə̑ľ-	kə̑ľ	k ə̑ ľ	k ľ	0
327	koδɜ-,	Komi	P	kuľ-	abhäuten (Haut, Rinde) abziehen, schälen, abschälen	kuľ-	kuľ	k u ľ	k ľ	0
327	koδɜ-,	Mansi	TJ	kē̮ľə·ntol	Schäbe, Achel (des Hanfs, Leins)	kē̮ľə·ntol	kē̮ľə·ntol	k ē̮ ľ ə · n t o l	k ľ · n t l	0
327	koδɜ-,	Mari	B	kuδaša-	ausziehen, auskleiden	kuδaša-	kuδaša	k u δ a š a	k δ š	0
327	koδɜ-,	Komi	PO	ku̇ľ·-	abnehmen, abreißen (Haut, Birkenrinde)	ku̇ľ·-	ku̇ľ·	k u̇ ľ ·	k ľ ·	0
327	koδɜ-,	Udmurt	S	ki̮ľ-	ablegen, ausziehen (Kleid)	ki̮ľ-	ki̮ľ	k i̮ ľ	k ľ	0
327	koδɜ-,	Mari	KB	kə̑δaša-	abnehmen, ablegen, ausziehen, auskleiden	kə̑δaša-	kə̑δaša	k ə̑ δ a š a	k δ š	0
328	koja	Hungarian	reg	hí	eitel selbstgefällig, gefallsüchtig, stolz; (altung.) leer, öde; Boden, Dachboden	hí	hí	h í	h	0
328	koja	Komi	 	ke̮ja	Baumschwamm	ke̮ja	ke̮ja	k e̮ j a	k j	0
328	koja	Hungarian	reg	hiu	eitel selbstgefällig, gefallsüchtig, stolz; (altung.) leer, öde; Boden, Dachboden	hiu	hiu	h i u	h	0
328	koja	Hungarian	Alt	hiún	leer	hiún	hiún	h i ú n	h n	0
328	koja	Hungarian	reg	hej	Schale Rinde, Kruste, Haut; (Polster) Überzeug;  (altung.) Schuppen	hej	hej	h e j	h j	0
328	koja	Hungarian	 	fennhéjáz	hochmütig sein	fennhéjáz	fennhéjáz	f e nn h é j á z	f n h j z	0
328	koja	Hungarian	 	hiába	umsonst vergebens, vergeblich	hiába	hiába	h i á b a	h b	0
328	koja	Finnish	 	koja	bark; Rinde, Baumrinde	koja	koja	k o j a	k j	0
328	koja	Hungarian	reg	héjj	Schale Rinde, Kruste, Haut; (Polster) Überzeug;  (altung.) Schuppen	héjj	héjj	h é jj	h j	0
328	koja	Hungarian	reg	haj	Schale Rinde, Kruste, Haut; (Polster) Überzeug;  (altung.) Schuppen	haj	haj	h a j	h j	0
328	koja	Hungarian	reg	híj	eitel selbstgefällig, gefallsüchtig, stolz; (altung.) leer, öde; Boden, Dachboden	híj	híj	h í j	h j	0
328	koja	Hungarian	Alt	hivan	leer	hivan	hivan	h i v a n	h v n	0
328	koja	Hungarian	 	hiány	Mangel Fehlen	hiány	hiány	h i á N	h N	0
328	koja	Karelian	 	koja	bark; Rinde, Baumrinde	koja	koja	k o j a	k j	0
328	koja	Hungarian	 	héj	Schale Rinde, Kruste, Haut; (Polster) Überzeug;  (altung.) Schuppen	héj	héj	h é j	h j	0
328	koja	Hungarian	reg	hijj	Schale Rinde, Kruste, Haut; (Polster) Überzeug;  (altung.) Schuppen	hijj	hijj	h i jj	h j	0
328	koja	Hungarian	reg	héj	eitel selbstgefällig, gefallsüchtig, stolz; (altung.) leer, öde; Boden, Dachboden	héj	héj	h é j	h j	0
328	koja	Northern_Sami	Wfs	ɢшö˴jε-	abschälen (die Baumrinde)	ɢшö˴jε-	ɢшö˴jε	ɢ ш ö˴ j ε	ɢ ш j	0
328	koja	Hungarian	 	hiú	eitel selbstgefällig, gefallsüchtig, stolz; (altung.) leer, öde	hiú	hiú	h i ú	h	0
328	koja	Khanty	Trj	kŏj	Fell im Gesicht, auf der Stirn des (Rentiers, der Kuh, des Bären), woraus Schuhsohlen gemacht werden	kŏj	kŏj	k ŏ j	k j	0
328	koja	Hungarian	reg	héju	Schale Rinde, Kruste, Haut; (Polster) Überzeug;  (altung.) Schuppen	héju	héju	h é j u	h j	0
328	koja	Hungarian	reg	héjju	Schale Rinde, Kruste, Haut; (Polster) Überzeug;  (altung.) Schuppen	héjju	héjju	h é jj u	h j	0
328	koja	Northern_Sami	Wfs	ku͕˴o͕j˴ɛ̮	Baumknospe, die weißen Knospen an der Weide und an einigen Grasarten	ku͕˴o͕j˴ɛ̮	ku͕˴o͕j˴ɛ̮	k u͕˴ o͕ j˴ ɛ̮	k j˴	0
328	koja	Hungarian	reg	hé	eitel selbstgefällig, gefallsüchtig, stolz; (altung.) leer, öde; Boden, Dachboden	hé	hé	h é	h	0
329	koje	Khanty	V	ku (kuj-)	Mann, Gatte, Mannsperson	ku 	ku	k u	k	0
329	koje	Mansi	So	χuj	Männchen	χuj	χuj	χ u j	χ j	0
329	koje	Northern_Sami	K	ki̊jj	Ehegatte	ki̊jj	ki̊jj	k i̊ jj	k j	0
329	koje	Northern_Sami	Kld	kuj	Ehegatte	kuj	kuj	k u j	k j	0
329	koje	Mansi	P	kuj	Männchen	kuj	kuj	k u j	k j	0
329	koje	Mansi	KU	χoj	Männchen	χoj	χoj	χ o j	χ j	0
329	koje	Mansi		χū	Mann, Gatte, männlich	χū	χū	χ ū	χ	0
329	koje	Khanty	O	χoj	Mann, Gatte, männlich	χoj	χoj	χ o j	χ j	0
329	koje	Khanty	DN	χoj	Mann, Ehemann	χoj	χoj	χ o j	χ j	0
329	koje	Northern_Sami	A	kuj	Ehegatte	kuj	kuj	k u j	k j	0
329	koje	Northern_Sami	T	ki̊jj	Ehegatte	ki̊jj	ki̊jj	k i̊ jj	k j	0
329	koje	Nenets	O	χājūpā-	verheiratet, verehelicht sein (eine Frau)	χājūpā-	χājūpā	χ ā j ū p ā	χ j p	0
330	koje	Finnish	 	koi	Morgendämmerung, Morgengrauen, Tagesanbruch	koi	koi	k o i	k	0
330	koje	Mansi	T	khọj	Morgenröte	khọj	khọj	k h ọ j	k h j	0
330	koje	Khanty	DN	χuńt́	Röte am Himmel	χuńt́	χuńt́	χ u ń t́	χ ń t́	0
330	koje	Estonian	 	koit	Morgenröte	koit	koit	k o i t	k t	0
330	koje	Mansi	KU	χotəl	Tag	χotəl	χotəl	χ o t ə l	χ t l	0
330	koje	Hungarian	 	hajnal	Tagesanbruch, Morgenrot	hajnal	hajnal	h a j n a l	h j n l	0
330	koje	Mansi	TJ	katə·l	Tag	katə·l	katə·l	k a t ə · l	k t · l	0
330	koje	Estonian	 	koi- : koivalge	Abendröte	koi- 	koi	k o i	k	0
330	koje	Estonian	 	koi- : koivalge	Abendröte	 koivalge	koivalge	k o i v a l g e	k v l g	0
330	koje	Estonian	 	koita-	dämmern (vom Morgen)	koita-	koita	k o i t a	k t	0
330	koje	Mansi	LM	khuj	Morgenröte	khuj	khuj	k h u j	k h j	0
330	koje	Mansi	P	kotəl	Tag	kotəl	kotəl	k o t ə l	k t l	0
330	koje	Nenets	Ch	kāja	Sonne	kāja	kāja	k ā j a	k j	0
330	koje	Finnish	 	koite	Tagesanburch, Morgendämmerung	koite	koite	k o i t e	k t	0
330	koje	Mansi	KU	χōtəl	am Tage	χōtəl	χōtəl	χ ō t ə l	χ t l	0
330	koje	Khanty	V	kuńəl	Röte am Himmel	kuńəl	kuńəl	k u ń ə l	k ń l	0
330	koje	Selkup	OO	k͔uetje	Sonne	k͔uetje	k͔uetje	k͔ u e t j e	k͔ t j	0
330	koje	Khanty	O	χătəl	Tag, Sonne	χătəl	χătəl	χ ă t ə l	χ t l	0
330	koje	Mansi	TJ	kātə·l	am Tage	kātə·l	kātə·l	k ā t ə · l	k t · l	0
330	koje	Mansi	N	χuj	Morgenröte	χuj	χuj	χ u j	χ j	0
330	koje	Khanty	V	kotəl	Tag, Sonne	kotəl	kotəl	k o t ə l	k t l	0
330	koje	Mansi	So	χɔ̄tal	Tag, am Tage	χɔ̄tal	χɔ̄tal	χ ɔ̄ t a l	χ t l	0
330	koje	Selkup	NP	kyetj	Hitze	kyetj	kyetj	k y e t j	k t j	0
330	koje	Khanty	DN	χăt	Tag, Sonne	χăt	χăt	χ ă t	χ t	0
330	koje	Khanty	O	χuńəľ	Röte am Himmel	χuńəľ	χuńəľ	χ u ń ə ľ	χ ń ľ	0
330	koje	Finnish	 	koitta-	grauen, dämmern, anbrechen	koitta-	koitta	k o i tt a	k t	0
330	koje	Nenets	O	χājerʔ	Sonne; klar (Wetter)	χājerʔ	χājerʔ	χ ā j e r ʔ	χ j r ʔ	0
330	koje	Komi	S	ki̮a	Röte am Himmel	ki̮a	ki̮a	k i̮ a	k	0
330	koje	Finnish	 	koitto	Tagesanburch, Morgendämmerung	koitto	koitto	k o i tt o	k t	0
330	koje	Khanty	Syn	χuśl̥	Tag, Sonne	χuśl̥	χuśl̥	χ u ś l̥	χ ś l̥	0
330	koje	Selkup	Ta	kuetj	Hitze	kuetj	kuetj	k u e t j	k t j	0
331	koje,	Northern_Sami	Ko	kuɒi̯je	Käferraupe, die Kleider und Speisen benagt	kuɒi̯je	kuɒi̯je	k u ɒ i̯ j e	k j	0
331	koje,	Udmurt	K	kȯj	Motte	kȯj	kȯj	k ȯ j	k j	0
331	koje,	Northern_Sami	Not	kuɒi̯je	Käferraupe, die Kleider und Speisen benagt	kuɒi̯je	kuɒi̯je	k u ɒ i̯ j e	k j	0
331	koje,	Mansi	TJ	kij	Motte	kij	kij	k i j	k j	0
331	koje,	Northern_Sami	Ko	kŭăì̯ja	Käferraupe, die Kleider und Speisen benagt	kŭăì̯ja	kŭăì̯ja	k ŭ ă ì̯ j a	k j	0
331	koje,	Northern_Sami	Not	kŭăì̯ja	Käferraupe, die Kleider und Speisen benagt	kŭăì̯ja	kŭăì̯ja	k ŭ ă ì̯ j a	k j	0
331	koje,	Komi	VO	ke̮j	мелкий, белый, твердый червяк (в мясе)	ke̮j	ke̮j	k e̮ j	k j	0
331	koje,	Finnish	 	koi	Motte; Made, Milbe, Fingerwurm, Kornwurm	koi	koi	k o i	k	0
331	koje,	Finnish	 	koja	Motte; Made, Milbe, Fingerwurm, Kornwurm	koja	koja	k o j a	k j	0
331	koje,	Northern_Sami	K	kuѳiχ	Motte	kuѳiχ	kuѳiχ	k u ѳ i χ	k χ	0
331	koje,	Khanty	V	kej	Motte	kej	kej	k e j	k j	0
331	koje,	Estonian	 	koi	Motte	koi	koi	k o i	k	0
331	koje,	Northern_Sami	Kld	kuѳjχ	Motte	kuѳjχ	kuѳjχ	k u ѳ j χ	k j χ	0
331	koje,	Mari	B	kije	Motte	kije	kije	k i j e	k j	0
331	koje,	Mordvin	E	ki	Kleidermotte	ki	ki	k i	k	0
331	koje,	Udmurt	G	kej	Motte	kej	kej	k e j	k j	0
331	koje,	Mansi	TČ	käj	Motte	käj	käj	k ä j	k j	0
331	koje,	Finnish	 	koihka	Motte; Made, Milbe, Fingerwurm, Kornwurm	koihka	koihka	k o i h k a	k h k	0
331	koje,	Finnish	 	koisio	Motte; Made, Milbe, Fingerwurm, Kornwurm	koisio	koisio	k o i s i o	k s	0
331	koje,	Udmurt	S	kej	Motte	kej	kej	k e j	k j	0
331	koje,	Udmurt	S	ke̮j	Motte	ke̮j	ke̮j	k e̮ j	k j	0
331	koje,	Finnish	 	koisi	Motte; Made, Milbe, Fingerwurm, Kornwurm	koisi	koisi	k o i s i	k s	0
331	koje,	Mari	M	kije	Motte	kije	kije	k i j e	k j	0
331	koje,	Northern_Sami	Kld	kuѳiχ	Motte	kuѳiχ	kuѳiχ	k u ѳ i χ	k χ	0
331	koje,	Northern_Sami	Ko	kŭɒjĕ	Käferraupe, die Kleider und Speisen benagt	kŭɒjĕ	kŭɒjĕ	k ŭ ɒ j ĕ	k j	0
331	koje,	Finnish	 	koisa	Motte; Made, Milbe, Fingerwurm, Kornwurm	koisa	koisa	k o i s a	k s	0
331	koje,	Northern_Sami	Not	kŭɒjĕ	Käferraupe, die Kleider und Speisen benagt	kŭɒjĕ	kŭɒjĕ	k ŭ ɒ j ĕ	k j	0
332	koj-mɜ	Mansi	P	ki̮m	Ehemann	ki̮m	ki̮m	k i̮ m	k m	0
332	koj-mɜ	Mansi	KU	χom	Mann	χom	χom	χ o m	χ m	0
332	koj-mɜ	Komi	S	komi	Syrjäne	komi	komi	k o m i	k m	0
332	koj-mɜ	Mansi	TJ	kom	Mann	kom	kom	k o m	k m	0
332	koj-mɜ	Komi	PO	ko·mi	Permjak	ko·mi	ko·mi	k o · m i	k · m	0
332	koj-mɜ	Mansi	KU	χoməj-	sich verheiraten	χoməj-	χoməj	χ o m ə j	χ m j	0
332	koj-mɜ	Udmurt	S	kum: vi̮ži̮-kum	Verwandte, Freunde	kum	kum	k u m	k m	0
332	koj-mɜ	Udmurt	S	kum: vi̮ži̮-kum	Verwandte, Freunde	 vi̮ži̮-kum	kum	k u m	k m	0
332	koj-mɜ	Selkup	Ty	kop	ihminen, mies, puoliso; Mensch, Mann, Gatte	kop	kop	k o p	k p	0
332	koj-mɜ	Selkup	Ta	k͔um	Mensch	k͔um	k͔um	k͔ u m	k͔ m	0
332	koj-mɜ	Hungarian	 	hím	Männchen; männlich	hím	hím	h í m	h m	0
332	koj-mɜ	Mansi	P	ki̮məj-	sich verheiraten	ki̮məj-	ki̮məj	k i̮ m ə j	k m j	0
332	koj-mɜ	Udmurt	M	vi̮ži̮-kumi̮	Verwandte, Freunde	vi̮ži̮-kumi̮	kumi̮	k u m i̮	k m	0
332	koj-mɜ	Selkup	Ke	k͔um	ihminen, mies, puoliso; Mensch, Mann, Gatte	k͔um	k͔um	k͔ u m	k͔ m	0
332	koj-mɜ	Komi	P	komi	Permjake	komi	komi	k o m i	k m	0
332	koj-mɜ	Udmurt	 	kum: sara-kum	Syrjäne	kum	kum	k u m	k m	0
332	koj-mɜ	Udmurt	 	kum: sara-kum	Syrjäne	 sara-kum	kum	k u m	k m	0
332	koj-mɜ	Selkup	Ta	k͔up	Mensch	k͔up	k͔up	k͔ u p	k͔ p	0
332	koj-mɜ	Selkup	Tur	k͔up	ihminen, mies, puoliso; Mensch, Mann, Gatte	k͔up	k͔up	k͔ u p	k͔ p	0
332	koj-mɜ	Mansi	P	kum	Mann	kum	kum	k u m	k m	0
332	koj-mɜ	Mansi	So	χum	Mann	χum	χum	χ u m	χ m	0
333	koj-ra	Komi	 	ke̮r	Rentier	ke̮r	ke̮r	k e̮ r	k r	0
333	koj-ra	Khanty	V	kar	Rentierochs; Hengst; Männchen (von Tieren)	kar	kar	k a r	k r	0
333	koj-ra	Selkup	Ta	k͔or	Stier Hengst	k͔or	k͔or	k͔ o r	k͔ r	0
333	koj-ra	Komi	 	kora	Rentierstier, -ochs	kora	kora	k o r a	k r	0
333	koj-ra	Northern_Sami		goairre	Hund	goairre	goairre	g o a i rr e	g r	0
333	koj-ra	Selkup	Tur	qōr	Rentiermännchen	qōr	qōr	q ō r	q r	0
333	koj-ra	Selkup	Ty	qor	uros; Männchen	qor	qor	q o r	q r	0
333	koj-ra	Selkup	Ke	kor-sîr	Stier, Hengst	kor-sîr	kor	k o r	k r	0
333	koj-ra	Mansi	So	χār	Rentierochs; Hengst; Männchen (von Tieren)	χār	χār	χ ā r	χ r	0
333	koj-ra	Finnish	 	koira	Hund	koira	koira	k o i r a	k r	0
333	koj-ra	Nenets	O	χora	Männchen, wilder Rentierbulle, Stier; Hengst, Widder; Fischmilch	χora	χora	χ o r a	χ r	0
333	koj-ra	Nenets	B	kura	nicht verschnittener Rentier	kura	kura	k u r a	k r	0
333	koj-ra	Khanty	O	χar	Rentierochs; Hengst; Männchen (von Tieren)	χar	χar	χ a r	χ r	0
333	koj-ra	Mansi	P	kē̮r	Rentierochs; Hengst; Männchen (von Tieren)	kē̮r	kē̮r	k ē̮ r	k r	0
333	koj-ra	Selkup	Tur	qori̮ qup	Mann	qori̮ qup	qori̮	q o r i̮	q r	0
333	koj-ra	Komi	I	ki̮r	männlicher Hund	ki̮r	ki̮r	k i̮ r	k r	0
333	koj-ra	Komi	P	ki̮r-pon	männlicher Hund	ki̮r-pon	ki̮r	k i̮ r	k r	0
333	koj-ra	Hungarian	 	herél-	kastrieren	herél-	herél	h e r é l	h r l	0
333	koj-ra	Nenets	OP	χora	auch: Geschlechtsorgan des Mannes und des männlichen Tieres	χora	χora	χ o r a	χ r	0
333	koj-ra	Estonian	 	koer	Hund	koer	koer	k o e r	k r	0
333	koj-ra	Finnish	 	koiras	Männchen	koiras	koiras	k o i r a s	k r s	0
333	koj-ra	Komi	S	ki̮r-pon	männlicher Hund	ki̮r-pon	ki̮r	k i̮ r	k r	0
333	koj-ra	Mansi	KU	χār	Rentierochs; Hengst; Männchen (von Tieren)	χār	χār	χ ā r	χ r	0
333	koj-ra	Komi	PO	kѳr	männlicher Hund	kѳr	kѳr	k ѳ r	k r	0
333	koj-ra	Mansi	TJ	kɛ̮̄r	Rentierochs; Hengst; Männchen (von Tieren)	kɛ̮̄r	kɛ̮̄r	k ɛ̮̄ r	k r	0
333	koj-ra	Hungarian	 	here	Drohne; Müßiggänger, Schmarotzer; Hode; Klee	here	here	h e r e	h r	0
333	koj-ra	Khanty	DN	χor	Rentierochs; Hengst; Männchen (von Tieren)	χor	χor	χ o r	χ r	0
333	koj-ra	Nenets	Ch	kuða	nicht verschnittener Rentier	kuða	kuða	k u ð a	k ð	0
334	kojwa	Mordvin	E	kiľeŋ	Birke	kiľeŋ	kiľeŋ	k i ľ e ŋ	k ľ ŋ	0
334	kojwa	Nenets	Lj	kujku	Birke	kujku	kujku	k u j k u	k j k	0
334	kojwa	Nenets	Ch	kūa	Birke	kūa	kūa	k ū a	k	0
334	kojwa	Mordvin	M	kujma	kétkerekű taliga, nagy faedény; zweirädiger Karren; großes Holzgefäß	kujma	kujma	k u j m a	k j m	0
334	kojwa	Mordvin	E	kiľej	Birke	kiľej	kiľej	k i ľ e j	k ľ j	0
334	kojwa	Selkup	Ke	köe	Birke	köe	köe	k ö e	k	0
334	kojwa	Estonian	 	kõiv	Birke	kõiv	kõiv	k õ i v	k v	0
334	kojwa	Northern_Sami	Pite	koḁivū	Birke	koḁivū	koḁivū	k o ḁ i v ū	k v	0
334	kojwa	Hungarian	reg	hijjó	egy embernek való (faderékból vájt teknőforma) ladik; (aus einem Baumstamm gehöhlter trogartiger) Kahn für einen Mann	hijjó	hijjó	h i jj ó	h j	0
334	kojwa	Hungarian	reg	hijó	egy embernek való (faderékból vájt teknőforma) ladik; (aus einem Baumstamm gehöhlter trogartiger) Kahn für einen Mann	hijó	hijó	h i j ó	h j	0
334	kojwa	Selkup	Ta	k͔oä	Birke	k͔oä	k͔oä	k͔ o ä	k͔	0
334	kojwa	Mordvin	M	kujńä: śälijeń kujńä	szilfaháncsból készült kosárka; Körbchen aus Ulmenbast	kujńä	kujńä	k u j ń ä	k j ń	0
334	kojwa	Mordvin	M	kujńä: śälijeń kujńä	szilfaháncsból készült kosárka; Körbchen aus Ulmenbast	 śälijeń kujńä	kujńä	k u j ń ä	k j ń	0
334	kojwa	Mari	B	kue	Birke	kue	kue	k u e	k	0
334	kojwa	Selkup	Tur	k͔ǟ	Birke	k͔ǟ	k͔ǟ	k͔ ǟ	k͔	0
334	kojwa	Selkup	Ke	k͔öe	Birke	k͔öe	k͔öe	k͔ ö e	k͔	0
334	kojwa	Mordvin	M	kelu	Birke	kelu	kelu	k e l u	k l	0
334	kojwa	Mordvin	M	kujmä	Korb	kujmä	kujmä	k u j m ä	k j m	0
334	kojwa	Mansi	P	kē̮ľ	Birke	kē̮ľ	kē̮ľ	k ē̮ ľ	k ľ	0
334	kojwa	Mansi	So	χāľ	Birke	χāľ	χāľ	χ ā ľ	χ ľ	0
334	kojwa	Hungarian	reg	híjó	egy embernek való (faderékból vájt teknőforma) ladik; (aus einem Baumstamm gehöhlter trogartiger) Kahn für einen Mann	híjó	híjó	h í j ó	h j	0
334	kojwa	Finnish	 	koivu	Birke	koivu	koivu	k o i v u	k v	0
334	kojwa	Nenets	 	kua	Birke	kua	kua	k u a	k	0
334	kojwa	Nenets	W	kujku	Korb aus Birkenrinde (ohne Deckel)	kujku	kujku	k u j k u	k j k	0
334	kojwa	Nenets	O	χo	Birke	χo	χo	χ o	χ	0
334	kojwa	Mordvin	E	kujme	Korb	kujme	kujme	k u j m e	k j m	0
334	kojwa	Mari	KB	koγi	Birke	koγi	koγi	k o γ i	k γ	0
334	kojwa	Mordvin	M	kuj-: kuj-geŕ	Birkenrinde	kuj-geŕ	kuj	k u j	k j	0
334	kojwa	Selkup	Ty	kä	Birke	kä	kä	k ä	k	0
334	kojwa	Mari	U	kue	Birke	kue	kue	k u e	k	0
334	kojwa	Mansi	TJ	kɛ̮̄ľ	Birke	kɛ̮̄ľ	kɛ̮̄ľ	k ɛ̮̄ ľ	k ľ	0
334	kojwa	Northern_Sami	Pite	koḁjĕvū	Birke	koḁjĕvū	koḁjĕvū	k o ḁ j ĕ v ū	k j v	0
334	kojwa	Hungarian	 	hajó	Schiff	hajó	hajó	h a j ó	h j	0
334	kojwa	Mansi	TG	kē̮ľ	Birke	kē̮ľ	kē̮ľ	k ē̮ ľ	k ľ	0
334	kojwa	Mansi	KU	χāľ	Birke	χāľ	χāľ	χ ā ľ	χ ľ	0
334	kojwa	Mari	KB	kuγi	Birke	kuγi	kuγi	k u γ i	k γ	0
334	kojwa	Selkup	Ta	k͔wǟ	Birke	k͔wǟ	k͔wǟ	k͔ w ǟ	k͔ w	0
334	kojwa	Mordvin	E	kiv-: kiv-geŕ	Birkenrinde	kiv-geŕ	kiv	k i v	k v	0
334	kojwa	Mordvin	M	kujvä	Korb	kujvä	kujvä	k u j v ä	k j v	0
335	kojwa-	Mordvin	E	kojmä	schöpfen	kojmä	kojmä	k o j m ä	k j m	0
335	kojwa-	Livonian	 	koṷ̀v-	graben, stoßen (vom Vieh)	koṷ̀v-	koṷ̀v	k o ṷ̀ v	k v	0
335	kojwa-	Northern_Sami	N	goaiˈvo- -iv-	ladle (out), draw (water); shovel, kick up	goaiˈvo- -iv-	goaiˈvo	g o a iˈ v o	g v	0
335	kojwa-	Nenets	 	sea	Spaten	sea	sea	s e a	s	0
335	kojwa-	Livonian	 	kå̄i	Löffel	kå̄i	kå̄i	k å̄ i	k	0
335	kojwa-	Northern_Sami	L	kåiˈvo-	graben, schöpfen (eine große Menge od.mehrere Male od. jedesmal ein wenig); (im Schnee) scharren und weiden (von Rentieren im Winter)	kåiˈvo-	kåiˈvo	k å iˈ v o	k v	0
335	kojwa-	Northern_Sami	L	kåiˈvō	Schaufel, Schippe	kåiˈvō	kåiˈvō	k å iˈ v ō	k v	0
335	kojwa-	Estonian	 	kaeva-	graben, aushöhlen; mit den Hörnern stoßen, bohren	kaeva-	kaeva	k a e v a	k v	0
335	kojwa-	Finnish	 	kaiva-	gräva, skrapa, peta; graben, kratzen, schaben	kaiva-	kaiva	k a i v a	k v	0
335	kojwa-	Northern_Sami		gaiˈvu -āiv- ~ gāivu	well of water	gaiˈvu -āiv- 	gaiˈvu	g a iˈ v u	g v	0
335	kojwa-	Northern_Sami		gaiˈvu -āiv- ~ gāivu	well of water	 gāivu	gāivu	g ā i v u	g v	0
335	kojwa-	Estonian	 	kaev	Brunnen, Schacht	kaev	kaev	k a e v	k v	0
335	kojwa-	Mordvin	M	kajmä	schöpfen	kajmä	kajmä	k a j m ä	k j m	0
335	kojwa-	Mari	B	koľmo	Spaten	koľmo	koľmo	k o ľ m o	k ľ m	0
335	kojwa-	Livonian	 	kō̬i	Löffel	kō̬i	kō̬i	k ō̬ i	k	0
335	kojwa-	Northern_Sami	K	koȧjva-	schöpfen	koȧjva-	koȧjva	k o ȧ j v a	k j v	0
335	kojwa-	Northern_Sami		kajv	Quelle	kajv	kajv	k a j v	k j v	0
335	kojwa-	Northern_Sami	K	koajva	Spaten	koajva	koajva	k o a j v a	k j v	0
335	kojwa-	Livonian	 	koṷ̀v	Brunnen	koṷ̀v	koṷ̀v	k o ṷ̀ v	k v	0
335	kojwa-	Finnish	 	kaivo	Brunnen	kaivo	kaivo	k a i v o	k v	0
335	kojwa-	Mari	U	koľmo	hölzerner Spaten	koľmo	koľmo	k o ľ m o	k ľ m	0
335	kojwa-	Mari	B	kue-	schaufeln	kue-	kue	k u e	k	0
335	kojwa-	Northern_Sami	T	koȧjva-	schöpfen	koȧjva-	koȧjva	k o ȧ j v a	k j v	0
335	kojwa-	Northern_Sami	Kld	koajv	Spaten	koajv	koajv	k o a j v	k j v	0
335	kojwa-	Mari	KB	koe-	graben, schaufeln	koe-	koe	k o e	k	0
335	kojwa-	Northern_Sami	Not	koajve-	schöpfen	koajve-	koajve	k o a j v e	k j v	0
335	kojwa-	Northern_Sami	A	kojvѳ-	schöpfen	kojvѳ-	kojvѳ	k o j v ѳ	k j v	0
335	kojwa-	Northern_Sami	T	koajva	Spaten	koajva	koajva	k o a j v a	k j v	0
335	kojwa-	Nenets	O	śīwa	Schaufel	śīwa	śīwa	ś ī w a	ś w	0
335	kojwa-	Northern_Sami	Kld	koajve-	schöpfen	koajve-	koajve	k o a j v e	k j v	0
335	kojwa-	Northern_Sami	Not	koajv	Spaten	koajv	koajv	k o a j v	k j v	0
335	kojwa-	Mordvin	E	kojme	schöpfen	kojme	kojme	k o j m e	k j m	0
335	kojwa-	Northern_Sami	N	goaiˈvo iv-	shovel, spade	goaiˈvo iv-	goaiˈvo	g o a iˈ v o	g v	0
335	kojwa-	Mari	KB	koľmə̑	hölzerner Spaten	koľmə̑	koľmə̑	k o ľ m ə̑	k ľ m	0
336	koke-	Northern_Sami		kuttѳllѳ-	versuchen, schmecken	kuttѳllѳ-	kuttѳllѳ	k u tt ѳ ll ѳ	k t l	0
336	koke-	Northern_Sami	Ko	kuoɔk̀ɒ-	kokea kalanpyydyksiä; Fischfanggeräte besichtigen	kuoɔk̀ɒ-	kuoɔk̀ɒ	k u o ɔ k̀ ɒ	k k̀	0
336	koke-	Estonian	 	kogemata	unversehens, unerwartet, von ungefähr, zufällig	kogemata	kogemata	k o g e m a t a	k g m t	0
336	koke-	Nenets	B	kua-	suchen, finden	kua-	kua	k u a	k	0
336	koke-	Finnish	 	koen verkkoja l. ansoja	Fanggeräte visitieren	koen verkkoja l. ansoja	koen	k o e n	k n	0
336	koke-	Selkup	Ke	k͔óo-	finden, gebären	k͔óo-	k͔óo	k͔ ó o	k͔	0
336	koke-	Selkup	Tur	qō-	finden	qō-	qō	q ō	q	0
336	koke-	Karelian	 	kuottele-	koetella, kokea, maistella; versuchen, suchen, etwas kosten	kuottele-	kuottele	k u o tt e l e	k t l	0
336	koke-	Selkup	Ke	ko-	finden, gebären	ko-	ko	k o	k	0
