161	jama-	Mari/Cheremis	KB	jama-	irrefahren, sich verirren, verlorengehen, ins Verderben stürzen	jama-	jama
161	jama-	Enets	Ch	jeʔoa-	nicht können	jeʔoa-	jeʔoa
161	jama-	Nenets/Yurak	O	jāmā-	nicht können	jāmā-	jāmā
161	jama-	Nenets/Yurak	Sjo	ńeẃāw jāʔmā	meine Mutter ist krank	ńeẃāw jāʔmā	jāʔmā
161	jama-	Mari/Cheremis	U	joma-	irrefahren, sich verirren, verschwinden, wegkommen	joma-	joma
161	jama-	Saami/Lappish	Not	jamme-	sterben	jamme-	jamme
161	jama-	Saami/Lappish	A	jɑ̄imme-	sterben	jɑ̄imme-	jɑ̄imme
161	jama-	Nganasan	 	jamajua-	nicht können	jamajua-	jamajua
161	jama-	Saami/Lappish	L	japmē-	sterben; sich zerstreuen, verschwinden (vom Nebel)	japmē-	japmē
161	jama-	Saami/Lappish	N	jabme- -ām-	die, perish	jabme- -ām-	jabme
161	jama-	Saami/Lappish	Kld	jɑ̄imme-	sterben	jɑ̄imme-	jɑ̄imme
161	jama-	Mordvin	M	juma-	umkommen, verlorengehen, verschwinden	juma-	juma
161	jama-	Mordvin	E	joma-	umkommen, verlorengehen, verschwinden	joma-	joma
161	jama-	Saami/Lappish	T	jāmme-	sterben	jāmme-	jāmme
161	jama-	Mari/Cheremis	B	joma-	verschwinden	joma-	joma
161	jama-	Mordvin	M	ima-	umkommen, verlorengehen, verschwinden	ima-	ima
162	jamɜ	? Nganasan	 	jamâ	Brei aus Blut, Fleisch, Mehl und Wasser	jamâ	jamâ
162	jamɜ	? Mordvin	M	jam	Grütze, Grützbrei	jam	jam
162	jamɜ	? Mordvin	E	jam	Suppe	jam	jam
162	jamɜ	? Nenets/Yurak	O	jewāj	Brühe von Fisch- od. Fleischsuppe ohne Mehl	jewāj	jewāj
163	jarɜ	Selkup	Ty	t́wer	nyppylä; Pickel, Pustel, Finne	t́wer	t́wer
163	jarɜ	Nenets/Yurak	O	jārʔ	Maserknorren	jārʔ	jārʔ
163	jarɜ	Nenets/Yurak	O	jāraŋ-kiďe	Napf aus einem Maserknorren (z.B. zum Aufbewahren von Fett)	jāraŋ-kiďe	jāraŋ
163	jarɜ	Finnish	reg	jaarun	masur; Maserholz	jaarun	jaarun
163	jarɜ	Nenets/Yurak	O	jāroku	Schöpflöffel	jāroku	jāroku
163	jarɜ	Selkup	KeO	t́ärrōŋko	Maserholz	t́ärrōŋko	t́ärrōŋko
163	jarɜ	Finnish	reg	jaarikka	kubb, klots; Klotz, Holzkloben	jaarikka	jaarikka
164	jäje	Udmurt/Votyak	Uf	ďe̮	breiter Gurtriemen; Strohband der Garben	ďe̮	ďe̮
164	jäje	Enets	B	ńieijo	Gürtel	ńieijo	ńieijo
164	jäje	Selkup	N	čö	Gürtel	čö	čö
164	jäje	Udmurt/Votyak	S	je̮	breiter Gurtriemen; Strohband der Garben	je̮	je̮
164	jäje	Nganasan	 	nieja	Gürtel	nieja	nieja
164	jäje	Koibal	 	джĕ	Gürtel, Gurt	джĕ	джĕ
164	jäje	Selkup	Ke	kyy	Gürtel	kyy	kyy
164	jäje	Nenets/Yurak	Nj	ńī	Gürtel, Gurt	ńī	ńī
164	jäje	Selkup	N	čö́	Gürtel	čö́	čö́
164	jäje	Udmurt/Votyak	G	je̮	breiter Gurtriemen; Strohband der Garben	je̮	je̮
164	jäje	Komi/Zyryan	S	ji	Garbenband	ji	ji
164	jäje	Mator	 	ни	Gürtel, Gurt	ни	ни
164	jäje	Kamassian	 	ʒ́ī	Gürtel, Gurt	ʒ́ī	ʒ́ī
164	jäje	Selkup	Ta	tjyy	Gürtel	tjyy	tjyy
164	jäje	Udmurt/Votyak	S	je	breiter Gurtriemen; Strohband der Garben	je	je
164	jäje	Selkup	Ty	t́ǖ	Riemen	t́ǖ	t́ǖ
164	jäje	Nenets/Yurak	O	nī	Gürtel, Gurt	nī	nī
164	jäje	Selkup	KeO	kǖ	Gürtel	kǖ	kǖ
164	jäje	Selkup	Tur	č́ǖ	Gürtel	č́ǖ	č́ǖ
164	jäje	Komi/Zyryan	PO	ju̇	Band (um die Garbe)	ju̇	ju̇
164	jäje	Enets	Ch	niojo	Gürtel	niojo	niojo
164	jäje	Udmurt/Votyak	G	je	breiter Gurtriemen; Strohband der Garben	je	je
164	jäje	Karagas	 	ни	Gürtel, Gurt	ни	ни
164	jäje	Kamassian	 	t́ī	Gürtel, Gurt	t́ī	t́ī
164	jäje	Komi/Zyryan	P	ji̮	Gürtel, Gurt	ji̮	ji̮
165	jäkšɜ	Saami/Lappish	Friis	jiksem	frigidus	jiksem	jiksem
165	jäkšɜ	Mari/Cheremis	KB	ükše-	kalt werden	ükše-	ükše
165	jäkšɜ	Mordvin	E	ekšes	hinter (wohin?)	ekšes	ekšes
165	jäkšɜ	Saami/Lappish	Friis	iksem	frigidus	iksem	iksem
165	jäkšɜ	Karelian	 	jähtü-	sich abkühlen	jähtü-	jähtü
165	jäkšɜ	Saami/Lappish	L	jieksō	kühler, kälter werden (vom Wetter)	jieksō	jieksō
165	jäkšɜ	Mordvin	M	äšä	kühl; das hinten Gelegene	äšä	äšä
165	jäkšɜ	Mordvin	E	ekšse	hinter (wo?)	ekšse	ekšse
165	jäkšɜ	Mari/Cheremis	U	ďükše-	kalt werden	ďükše-	ďükše
165	jäkšɜ	Khanty/Ostyak	Trj	jȧ̆γʌi	hideg; kalt; Kälte	jȧ̆γʌi	jȧ̆γʌi
165	jäkšɜ	Saami/Lappish	L	jeuhsos	kühl, frisch (vom Wetter)	jeuhsos	jeuhsos
165	jäkšɜ	Khanty/Ostyak	Kaz	jĭʌĭ	kühl; Kühle	jĭʌĭ	jĭʌĭ
165	jäkšɜ	Khanty/Ostyak	V	jöγli	hideg; kalt; Kälte	jöγli	jöγli
165	jäkšɜ	Saami/Lappish	L	jeuhsas	kalt und windig (vom Wetter)	jeuhsas	jeuhsas
165	jäkšɜ	Saami/Lappish	T	jik͕̄s̨em	kalt	jik͕̄s̨em	jik͕̄s̨em
165	jäkšɜ	Veps	 	jäuhtu-	sich abkühlen	jäuhtu-	jäuhtu
165	jäkšɜ	Mari/Cheremis	KB	üštə	kalt; Kälte	üštə	üštə
165	jäkšɜ	Finnish	 	jähty-	erkalten, kalt od. abgekühlt werden	jähty-	jähty
165	jäkšɜ	Mari/Cheremis	B	jükše-	kalt werden	jükše-	jükše
165	jäkšɜ	Finnish	 	jäähty-	sich abkühlen	jäähty-	jäähty
165	jäkšɜ	Mari/Cheremis	U	ďüštö	kalt; Kälte	ďüštö	ďüštö
165	jäkšɜ	Mordvin	M	jäšä	kühl; das hinten Gelegene	jäšä	jäšä
165	jäkšɜ	Mari/Cheremis	B	jüštö	kalt; Frost	jüštö	jüštö
165	jäkšɜ	Mordvin	E	ekše	kühl; Schatten; das hinten Gelegene	ekše	ekše
165	jäkšɜ	Khanty/Ostyak	DT	jȧ̆γtə	etwas kalt, kühl (im Freien)	jȧ̆γtə	jȧ̆γtə
166	jälke	Estonian	 	jälg	Spur, Fußtapfen	jälg	jälg
166	jälke	Khanty/Ostyak	Vj	jäγəḷ	ein Ornament	jäγəḷ	jäγəḷ
166	jälke	Hungarian	 	jegy	Zeichen; Signal, Merkmal; Anzeichen; Symptom	jegy	jegy
166	jälke	Saami/Lappish		jœlgas	heikko jälki; schwache Spur	jœlgas	jœlgas
166	jälke	Hungarian	 	jel	Zeichen; Signal, Merkmal; Anzeichen; Symptom	jel	jel
166	jälke	Khanty/Ostyak	Mj	jȧγəḷ	Strich, Blesse (an der Stirn des Pferdes, der Kuh)	jȧγəḷ	jȧγəḷ
166	jälke	Hungarian	reg	gyel	Zeichen; Signal, Merkmal; Anzeichen; Symptom	gyel	gyel
166	jälke	Finnish	 	jälki	Spur, Fußspur	jälki	jälki
166	jälke	Khanty/Ostyak	Ni	jawəl	Stern (an der Stirn des Pferdes, nicht Blesse)	jawəl	jawəl
167	jälŋɜ	Saami/Lappish	T	ja̭l̨ŋ˳εˈs̨	längerer aufrechter Baumstumpf (nicht abgehauen)	ja̭l̨ŋ˳εˈs̨	ja̭l̨ŋ˳εˈs̨
167	jälŋɜ	Khanty/Ostyak	O	juŋkəl	umgefallener Baum, Baumstamm	juŋkəl	juŋkəl
167	jälŋɜ	Saami/Lappish	L	jalŋēs	längerer aufrechter Baumstumpf (nicht abgehauen)	jalŋēs	jalŋēs
167	jälŋɜ	? Udmurt/Votyak	K	jal	Baumstamm	jal	jal
167	jälŋɜ	? Udmurt/Votyak	G	jal	Baumstrunk, Baumstumpf	jal	jal
167	jälŋɜ	? Udmurt/Votyak	S	lijal	Baumstamm	lijal	lijal
167	jälŋɜ	Saami/Lappish	N	jâlŋes -lˈgŋa-	stump of a tree (still rooted in the ground)	jâlŋes -lˈgŋa-	jâlŋes
167	jälŋɜ	Saami/Lappish	Kld	jȧ̬l̨nes	längerer aufrechter Baumstumpf (nicht abgehauen)	jȧ̬l̨nes	jȧ̬l̨nes
167	jälŋɜ	Saami/Lappish	Not	jā̮̇l̨ŋ˳əs̨	längerer aufrechter Baumstumpf (nicht abgehauen)	jā̮̇l̨ŋ˳əs̨	jā̮̇l̨ŋ˳əs̨
167	jälŋɜ	Khanty/Ostyak	Vj	jö̆ŋkəl	im Walde liegender Baumstamm, Klotz	jö̆ŋkəl	jö̆ŋkəl
167	jälŋɜ	? Udmurt/Votyak	G	jal	Baumstamm	jal	jal
168	jäne	? Finnish	 	lapsella on jänni kielessä	lapsi sopertaa, takeltaa puhuessaan; das Kind stottert, spricht undeutlich	lapsella on jänni kielessä	jänni
168	jäne	? Finnish	 	jänni	jänne kielessä; Zungenband	jänni	jänni
168	jäne	? Khanty/Ostyak	O	jĕn	Leine, Simm (am Netz, Zugnet; selt.); Zungenband, Lösungsschnur	jĕn	jĕn
168	jäne	? Estonian	 	juba jänn keeles	er ist schon sprachlos (v. Sterbenden)	juba jänn keeles	jänn
168	jäne	? Estonian	 	jänn	Lallen unverständliche Sprache	jänn	jänn
168	jäne	? Khanty/Ostyak	DT	jĕn : ńȧtəm jĕn	ńȧtəm-Zungenband	jĕn 	jĕn
168	jäne	? Khanty/Ostyak	DT	jĕn : ńȧtəm jĕn	ńȧtəm-Zungenband	 ńȧtəm jĕn	ńȧtəm
168	jäne	? Khanty/Ostyak	Vj	jö̆nä : meγi jö̆nä	Wurzel der Landzunge	jö̆nä 	jö̆nä
168	jäne	? Khanty/Ostyak	Vj	jö̆nä : meγi jö̆nä	Wurzel der Landzunge	 meγi jö̆nä	jö̆nä
168	jäne	? Khanty/Ostyak	Vj	ńäləm jö̆nä	Zungenwurzel	ńäləm jö̆nä	jö̆nä
169	jänte	Selkup	Ke	kenddɔ	Bogensehne	kenddɔ	kenddɔ
169	jänte	Kamassian	 	nēnə	Sehne	nēnə	nēnə
169	jänte	Khanty/Ostyak	V	jö̆ntəγ	Bogensehne; Netzstrick	jö̆ntəγ	jö̆ntəγ
169	jänte	Mansi/Vogul	P	jantəγ	Bogensehne	jantəγ	jantəγ
169	jänte	Selkup	Ke	kend	Bogensehne	kend	kend
169	jänte	Finnish	 	jänne	Sehne, Strang	jänne	jänne
169	jänte	Selkup	N	čênd	Bogensehne	čênd	čênd
169	jänte	Khanty/Ostyak	DN	jĕntə	Bogensehne; Netzstrick	jĕntə	jĕntə
169	jänte	Nganasan	 	jenti	Bogensehne	jenti	jenti
169	jänte	Nenets/Yurak	O	jēn	Bogensehne	jēn	jēn
169	jänte	Selkup	Ke	kenddä	Bogensehne	kenddä	kenddä
169	jänte	Selkup	TaU	ći̮nte	jänne; Sehne	ći̮nte	ći̮nte
169	jänte	Selkup	Ke	kênddɒ	Bogensehne	kênddɒ	kênddɒ
169	jänte	? Saami/Lappish	Ko	jė̆ä̆ᴅᴅA-pεs̀sA	viritetty pyssy; gespannte Flinte	jė̆ä̆ᴅᴅA-pεs̀sA	pεs̀sA
169	jänte	Mari/Cheremis	B	jə̑δaŋ	Sehne des Wollschlagbogens	jə̑δaŋ	jə̑δaŋ
169	jänte	Mari/Cheremis	U	jə̑δaŋ	Bogensehne	jə̑δaŋ	jə̑δaŋ
169	jänte	Selkup	Ke	kênddä	Bogensehne	kênddä	kênddä
169	jänte	Enets	Ch	jéddi	Bogensehne	jéddi	jéddi
169	jänte	Khanty/Ostyak	O	jinti	Bogensehne	jinti	jinti
169	jänte	Mansi/Vogul	KU	jantəŋ	Bogensehne	jantəŋ	jantəŋ
169	jänte	Selkup	Ke	kênd	Bogensehne	kênd	kênd
169	jänte	Hungarian	 	ideg	Nerv	ideg	ideg
169	jänte	Mari/Cheremis	KB	jəδäŋ	Bogensehne	jəδäŋ	jəδäŋ
169	jänte	Kamassian	 	nēni	Sehne	nēni	nēni
169	jänte	Selkup	N	čend	Bogensehne	čend	čend
169	jänte	? Saami/Lappish	Not	jė̆ä̆ᴅᴅA-pεs̀sA	viritetty pyssy; gespannte Flinte	jė̆ä̆ᴅᴅA-pεs̀sA	pεs̀sA
169	jänte	Mansi/Vogul	P	jantəw	Bogensehne	jantəw	jantəw
169	jänte	Selkup	TaM	t́i̮nte	jänne; Sehne	t́i̮nte	t́i̮nte
169	jänte	Mansi/Vogul	So	jāntew	Bogensehne	jāntew	jāntew
170	jäntɜ-	Mansi/Vogul	P	jant-: jal-jant	застыть (сало)	jal-jant	jant
170	jäntɜ-	Komi/Zyryan	I	je̮dmi̮-	gerinnen, erstarren, sich aus dem flüssigen in harten Zustand verwandeln	je̮dmi̮-	je̮dmi̮
170	jäntɜ-	Khanty/Ostyak	Kaz	jăntaḷi	Gerinnsel (von Fett Blut)	jăntaḷi	jăntaḷi
170	jäntɜ-	Khanty/Ostyak	J	jȧ̆ntəl	Gelee	jȧ̆ntəl	jȧ̆ntəl
170	jäntɜ-	Mansi/Vogul	N	jānt-	lehűl; sich abkühlen	jānt-	jānt
170	jäntɜ-	Komi/Zyryan	V	jed-	erkalten, gefrieren, gerinnen, aus flüssiger Form erstarren, hart werden, gallertartig erstarren (z.B. gefrorenes Gelée)	jed-	jed
170	jäntɜ-	Khanty/Ostyak	Kaz	jăntəḷ-	gerinnen, erstarren, gerinnen, erstarren	jăntəḷ-	jăntəḷ
170	jäntɜ-	Komi/Zyryan	V	jodmi̮-	absterben, erstarren, alt, hart trocken werden (z.B. Brot)	jodmi̮-	jodmi̮
170	jäntɜ-	Komi/Zyryan	S	jodmi̮-	nicht genug gekocht od. gebraten werden, halbroj bbleiben (z.B. Kartoffeln, Rüben)	jodmi̮-	jodmi̮
170	jäntɜ-	Khanty/Ostyak	O	jintȧli	Gerinnsel (von Fett Blut)	jintȧli	jintȧli
170	jäntɜ-	Khanty/Ostyak	O	jintəl-	gerinnen, erstarren (Brühe vom Barsch, Kaulbarsch), gerinnen, erstarren	jintəl-	jintəl
171	jäŋe	Estonian	 	jää	Eis	jää	jää
171	jäŋe	Mordvin	E	ej	Eis	ej	ej
171	jäŋe	Komi/Zyryan	P	ji̮	Eis	ji̮	ji̮
171	jäŋe	Komi/Zyryan	PO	ju̇	Eis	ju̇	ju̇
171	jäŋe	Mari/Cheremis	B	ij	Eis	ij	ij
171	jäŋe	Mansi/Vogul	P	jāŋk	Eis	jāŋk	jāŋk
171	jäŋe	Saami/Lappish	L	jiekŋa	Eis	jiekŋa	jiekŋa
171	jäŋe	Khanty/Ostyak	DN	jĕŋk	Wasser	jĕŋk	jĕŋk
171	jäŋe	Udmurt/Votyak	S	je̮	Eis	je̮	je̮
171	jäŋe	Mansi/Vogul	KU	jɔ̈̄ŋk	Eis	jɔ̈̄ŋk	jɔ̈̄ŋk
171	jäŋe	Khanty/Ostyak	Trj	jĕŋk	Wasser	jĕŋk	jĕŋk
171	jäŋe	Mordvin	E	ij	Eis	ij	ij
171	jäŋe	Komi/Zyryan	Peč	ji	Eis	ji	ji
171	jäŋe	Mordvin	M	äj	Eis	äj	äj
171	jäŋe	Khanty/Ostyak	Vj	jĕŋk	Wasser	jĕŋk	jĕŋk
171	jäŋe	Mordvin	M	jäj	Eis	jäj	jäj
171	jäŋe	Saami/Lappish	Kld	jīññ	Eis	jīññ	jīññ
171	jäŋe	Komi/Zyryan	S	ji̮	Eis	ji̮	ji̮
171	jäŋe	Khanty/Ostyak	O	joŋk	Wasser	joŋk	joŋk
171	jäŋe	Saami/Lappish	N	jiegŋâ -ŋ-	glacier; Eis	jiegŋâ -ŋ-	jiegŋâ
171	jäŋe	Khanty/Ostyak	V	jöŋk	Wasser	jöŋk	jöŋk
171	jäŋe	Khanty/Ostyak	Ni	jĭŋk	Wasser	jĭŋk	jĭŋk
171	jäŋe	Mari/Cheremis	KB	i	Eis	i	i
171	jäŋe	Finnish	 	jää	Eis	jää	jää
171	jäŋe	Saami/Lappish	Not	jieññ	Eis	jieññ	jieññ
171	jäŋe	Khanty/Ostyak	O	jiŋk	Wasser	jiŋk	jiŋk
171	jäŋe	Hungarian	 	jég	Hagel, Eis	jég	jég
171	jäŋe	Mordvin	E	ev	Eis	ev	ev
171	jäŋe	Mordvin	E	eŋ	Eis	eŋ	eŋ
171	jäŋe	Mari/Cheremis	U	i	Eis	i	i
171	jäŋe	Hungarian	reg	gyég	Hagel, Eis	gyég	gyég
171	jäŋe	Udmurt/Votyak	G	je̮	Eis	je̮	je̮
171	jäŋe	Mansi/Vogul	TJ	ľɑ̄ŋ	Eis	ľɑ̄ŋ	ľɑ̄ŋ
171	jäŋe	Saami/Lappish	T	jīññ	Eis	jīññ	jīññ
171	jäŋe	Mansi/Vogul	So	jāŋk	Eis	jāŋk	jāŋk
171	jäŋe	Khanty/Ostyak	V	jĕŋk	Wasser	jĕŋk	jĕŋk
171	jäŋe	Udmurt/Votyak	K	ďȯ	Eis	ďȯ	ďȯ
171	jäŋe	Khanty/Ostyak	Kaz	jĭŋk	Wasser	jĭŋk	jĭŋk
172	jäŋkä	Komi/Zyryan	Ud	jegi̮r	niedriger Kiefernwald auf sumpfigem Boden mit hohem Moos; sumpfige Stelle mit niedrigem Kiefernwald	jegi̮r	jegi̮r
172	jäŋkä	Saami/Lappish	L	jieggē ~ jäggē	Moor, Moorwiese	jieggē 	jieggē
172	jäŋkä	Saami/Lappish	L	jieggē ~ jäggē	Moor, Moorwiese	 jäggē	jäggē
172	jäŋkä	Khanty/Ostyak	Trj	jȧ̆ŋ˳k˳: ńǫrəm jȧ̆ŋ˳k˳	kleiner Moortümpel	jȧ̆ŋ˳k˳	jȧ̆ŋ˳k˳
172	jäŋkä	Khanty/Ostyak	Trj	jȧ̆ŋ˳k˳: ńǫrəm jȧ̆ŋ˳k˳	kleiner Moortümpel	 ńǫrəm jȧ̆ŋ˳k˳	jȧ̆ŋ˳k˳
172	jäŋkä	Komi/Zyryan	VL	je̮gi̮r	Sumpfwald, Sumpf	je̮gi̮r	je̮gi̮r
172	jäŋkä	Khanty/Ostyak		jekər	mit niedrigen Kiefern bewachsene Moorsenkung zwischen festen Landstrecken	jekər	jekər
172	jäŋkä	Mansi/Vogul	P	jaŋkəlmə	Moor	jaŋkəlmə	jaŋkəlmə
172	jäŋkä	Komi/Zyryan	SO	jegi̮r	болотистый лес,  болотистое место с невысоким редким хвойным лесом	jegi̮r	jegi̮r
172	jäŋkä	Khanty/Ostyak	Č	jeŋk	offene, baumlose Stelle auf dem Moor	jeŋk	jeŋk
172	jäŋkä	Mansi/Vogul	P	jāŋgelėm	Moor	jāŋgelėm	jāŋgelėm
172	jäŋkä	Mansi/Vogul	KU	jɔ̈̄ŋk	waldloser, sehr weicher Sumpf	jɔ̈̄ŋk	jɔ̈̄ŋk
172	jäŋkä	Mansi/Vogul	LO	jāŋk	waldloser, sehr weicher Sumpf	jāŋk	jāŋk
172	jäŋkä	Mansi/Vogul	N	jāŋkėlmä	fával be nem nőtt kicsiny, tiszta mocsár, láp; baumloser, kleiner, reiner Sumpf, Moor (маленькое чистое болото)	jāŋkėlmä	jāŋkėlmä
172	jäŋkä	Saami/Lappish	N	jœg -gg-	bog, marsh	jœg -gg-	jœg
172	jäŋkä	Finnish	 	jänkä	Moor, Tundra; (dial.) sumping dal, sumpfiges Tal	jänkä	jänkä
172	jäŋkä	Saami/Lappish	Not	jiekk	Sumpf	jiekk	jiekk
172	jäŋkä	Khanty/Ostyak	Kaz	jeŋk : jeŋk ńǫrəm	offenes Moor, auf dem auch keine Reiser wachsen	jeŋk 	jeŋk
172	jäŋkä	Khanty/Ostyak	Kaz	jeŋk : jeŋk ńǫrəm	offenes Moor, auf dem auch keine Reiser wachsen	 jeŋk ńǫrəm	jeŋk
173	jäpśe	Khanty/Ostyak	DN	jepəs	Bratspieß	jepəs	jepəs
173	jäpśe	Khanty/Ostyak		jǫś	Bratspieß	jǫś	jǫś
173	jäpśe	Khanty/Ostyak	V	jiwəs	Bratspieß	jiwəs	jiwəs
173	jäpśe	? Udmurt/Votyak	S	ӡ̌́uč́i̮z	die zur Befestigung des Frucht- od. Heuschobers dienenden dünnen Stangen	ӡ̌́uč́i̮z	ӡ̌́uč́i̮z
173	jäpśe	Mator	 	apsì̮sapsì̮jam	жарю	apsì̮sapsì̮jam	apsì̮sapsì̮jam
173	jäpśe	Mari/Cheremis	KB	jə̑pš	Speer, eiserne Spitze des Speeres	jə̑pš	jə̑pš
173	jäpśe	Komi/Zyryan	PO	joś	Spitze	joś	joś
173	jäpśe	Saami/Lappish	T	ńipt́š́s	Bratspieß	ńipt́š́s	ńipt́š́s
173	jäpśe	Selkup	Ča	tāpsau	paistaa puulla tulen edessä; backen, braten	tāpsau	tāpsau
173	jäpśe	Mari/Cheremis	B	jə̑pš	spitze Stange, die in die Heudieme gestochen wird, damit sie beim Transport besser zusammenhält	jə̑pš	jə̑pš
173	jäpśe	Kamassian	 	t́apsu	Stecken, Stöckchen	t́apsu	t́apsu
173	jäpśe	Saami/Lappish	Ko	ńī̮pt́š́a͔s	Bratspieß	ńī̮pt́š́a͔s	ńī̮pt́š́a͔s
173	jäpśe	Komi/Zyryan	SO	jo̭ś	острый	jo̭ś	jo̭ś
173	jäpśe	Khanty/Ostyak		jo̭ś	Bratspieß	jo̭ś	jo̭ś
173	jäpśe	Saami/Lappish	Kld	ńipt́š́as	Bratspieß	ńipt́š́as	ńipt́š́as
173	jäpśe	Koibal	 	ďž́apsì̮lam	жарю	ďž́apsì̮lam	ďž́apsì̮lam
173	jäpśe	Kamassian	 	t́apse-	braten (urspr. am Spieß braten)	t́apse-	t́apse
173	jäpśe	Saami/Lappish	Not	ńī̮pt́š́a͔s	Bratspieß	ńī̮pt́š́a͔s	ńī̮pt́š́a͔s
173	jäpśe	Komi/Zyryan	S	joś	Netznadel; spitz, spitzig, scharf	joś	joś
173	jäpśe	? Udmurt/Votyak	G	juśiś	Schoberstange	juśiś	juśiś
173	jäpśe	Khanty/Ostyak	Kaz	jepəs: jepəs χŭʌ	am Spieß gebratener Fisch	jepəs	jepəs
173	jäpśe	Khanty/Ostyak	Kaz	jepəs: jepəs χŭʌ	am Spieß gebratener Fisch	 jepəs χŭʌ	jepəs
173	jäpśe	? Udmurt/Votyak	K	ďuč́ə̑z	die zur Befestigung des Frucht- od. Heuschobers dienenden dünnen Stangen	ďuč́ə̑z	ďuč́ə̑z
173	jäpśe	? Udmurt/Votyak	S	juč́i̮š	die zur Befestigung des Frucht- od. Heuschobers dienenden dünnen Stangen	juč́i̮š	juč́i̮š
173	jäpśe	Nenets/Yurak	O	jāpcā-	Brot backen	jāpcā-	jāpcā
173	jäpśe	Komi/Zyryan	P	joś	spitzes Stöckchen	joś	joś
173	jäpśe	Nenets/Yurak	Nj	jābc	Bratstäbchen; spitze Stange in der Rentiergrube; Hölzchen an der Falle, das den Drücker gegen die Randstäbe drückt	jābc	jābc
174	järmɜ	? Selkup	B	ńärmäk	sibirischer Feuermarder (Mustela sibirica)	ńärmäk	ńärmäk
174	järmɜ	? Udmurt/Votyak	G	jurmeg	Wiesel (Mustella nivalis)	jurmeg	jurmeg
174	järmɜ	? Udmurt/Votyak	K	ďurmek	Kaninchen	ďurmek	ďurmek
174	järmɜ	? Udmurt/Votyak	K	tȯďə̑ ďurmek	Wiesel (Mustella vulgaris)	tȯďə̑ ďurmek	ďurmek
174	järmɜ	? Udmurt/Votyak	K	ďu̇rmek	Kaninchen	ďu̇rmek	ďu̇rmek
174	järmɜ	? Udmurt/Votyak	J	jurmek	Kaninchen	jurmek	jurmek
175	järɜ	Mari/Cheremis	U	jə̑r	Kreis; herum, ringsherum; Umgebung, Gegend; környék, vidék, tájék	jə̑r	jə̑r
175	järɜ	Komi/Zyryan	P	je̮r	Gemüsegarten; eingezäunter Acker, Zaun	je̮r	je̮r
175	järɜ	Komi/Zyryan	PO	jȯr	Zaun; eingezäunter Platz	jȯr	jȯr
175	järɜ	? Nenets/Yurak	O	jorka	Kreis (z. B. Bäume die so wachsen, daß sich in der Mitte eine kahle Fläche befindet; im Kreise stehende Menschen): aus Schlitten hergestellter Halbkreis, in den die Fahrrentiere zum Anbinden getrieben werden	jorka	jorka
175	järɜ	Mari/Cheremis	B	jə̑r	um; eine Balkenlage im Blockverband	jə̑r	jə̑r
175	järɜ	Udmurt/Votyak	S	joros	Umgegend, ungefähr, circa	joros	joros
175	järɜ	Mari/Cheremis	KB	jər	Kreis; herum, ringsherum; Umgebung, Gegend; környék, vidék, tájék	jər	jər
175	järɜ	? Nenets/Yurak	O	jorćʔ	aus Schlitten hergestellter Halbkreis...	jorćʔ	jorćʔ
175	järɜ	Udmurt/Votyak	G	jorsị̑n : ta jorsị̑n	hierorts	jorsị̑n 	jorsị̑n
175	järɜ	Udmurt/Votyak	G	jorsị̑n : ta jorsị̑n	hierorts	 ta jorsị̑n	jorsị̑n
175	järɜ	Udmurt/Votyak	K	ďoros	Umgegend	ďoros	ďoros
175	järɜ	Komi/Zyryan	S	je̮r	Gemüsegarten	je̮r	je̮r
176	jäse	Mari/Cheremis	KB	ježəŋ	Gelenk; Knötchen einer Pflanze	ježəŋ	ježəŋ
176	jäse	? Hungarian	 	izmos	kräftig sehnig, muskulös	izmos	izmos
176	jäse	Finnish	 	jäsen	Glied, Gelenk	jäsen	jäsen
176	jäse	Udmurt/Votyak	MU	ďoz	Gelenk, Altersgenosse	ďoz	ďoz
176	jäse	Udmurt/Votyak	K	joz	Gelenk; Halmknoten	joz	joz
176	jäse	Khanty/Ostyak		ji̮s	ehemalig, altertümlich, Vorzeit	ji̮s	ji̮s
176	jäse	Mari/Cheremis	B	jə̑žə̑ŋ	Gelenk; Geschlecht (die Kinder: erstes Geschlecht usw.)	jə̑žə̑ŋ	jə̑žə̑ŋ
176	jäse	Mordvin	M	jäźńä	Gelenk, Glied	jäźńä	jäźńä
176	jäse	Mordvin	E	eźńe	Gelenk, Glied	eźńe	eźńe
176	jäse	Mari/Cheremis	U	jə̑žəŋ	Gelenk; Knötchen einer Pflanze	jə̑žəŋ	jə̑žəŋ
176	jäse	Mansi/Vogul		jis	Zeitraum	jis	jis
176	jäse	Udmurt/Votyak	G	joz	Gelenk	joz	joz
176	jäse	? Hungarian	 	íz	Glied; Mal, -mal, (egy  ízben 'einmal', több ízben mehrere Male')	íz	íz
176	jäse	Komi/Zyryan	VO	jez	Gelenk	jez	jez
176	jäse	Khanty/Ostyak		jis	ehemalig, altertümlich	jis	jis
176	jäse	Komi/Zyryan	P	je̮zna	Muskel, Gelenk	je̮zna	je̮zna
176	jäse	Estonian	 	jäse	Glied (einer Kette od. am Körper)	jäse	jäse
176	jäse	Mordvin	M	äźńä	Gelenk, Glied	äźńä	äźńä
176	jäse	Mari/Cheremis	M	ježəŋ	Gelenk; Knötchen einer Pflanze	ježəŋ	ježəŋ
176	jäse	Komi/Zyryan	PO	jȯz	Zeit	jȯz	jȯz
